transaction_id,investor_id,amfi_code,date,transaction_type,amount_rupees,amount_crore,state,age_group,age,city,city_tier,net_amount_crore,data_status
TX021239,INV005632,120843,2024-06-21,SIP,5581.190000,0.000558,Rajasthan,26-35,34,Jaipur,Tier 2,0.000558,Deterministic illustrative investor transaction
TX019320,INV003372,118632,2024-06-22,Lumpsum,28653.490000,0.002865,Uttar Pradesh,26-35,32,Lucknow,Tier 2,0.002865,Deterministic illustrative investor transaction
TX015786,INV006228,120046,2024-06-22,SIP,1677.850000,0.000168,Delhi,18-25,23,New Delhi,Tier 1,0.000168,Deterministic illustrative investor transaction
TX017721,INV007558,144546,2024-06-22,Lumpsum,36942.030000,0.003694,Tamil Nadu,26-35,28,Chennai,Tier 1,0.003694,Deterministic illustrative investor transaction
TX015505,INV001876,118955,2024-06-22,Redemption,56245.890000,0.005625,Maharashtra,46-55,48,Mumbai,Tier 1,-0.005625,Deterministic illustrative investor transaction
TX017782,INV006829,118632,2024-06-22,SIP,9730.620000,0.000973,Punjab,36-45,40,Ludhiana,Tier 2,0.000973,Deterministic illustrative investor transaction
TX010978,INV003471,118531,2024-06-22,Redemption,62174.710000,0.006217,Telangana,26-35,34,Hyderabad,Tier 1,-0.006217,Deterministic illustrative investor transaction
TX020126,INV006843,129046,2024-06-22,Lumpsum,156291.050000,0.015629,Maharashtra,26-35,30,Mumbai,Tier 1,0.015629,Deterministic illustrative investor transaction
TX021170,INV000040,118531,2024-06-22,Redemption,190441.190000,0.019044,Maharashtra,46-55,55,Mumbai,Tier 1,-0.019044,Deterministic illustrative investor transaction
TX013307,INV002840,118479,2024-06-22,Lumpsum,69909.770000,0.006991,Maharashtra,36-45,44,Mumbai,Tier 1,0.006991,Deterministic illustrative investor transaction
TX021325,INV009093,119292,2024-06-22,Redemption,246460.470000,0.024646,Gujarat,56+,68,Ahmedabad,Tier 2,-0.024646,Deterministic illustrative investor transaction
TX011869,INV007057,140353,2024-06-22,Lumpsum,266237.100000,0.026624,Telangana,56+,57,Hyderabad,Tier 1,0.026624,Deterministic illustrative investor transaction
TX023606,INV008926,120465,2024-06-22,SIP,4344.500000,0.000434,Delhi,18-25,18,New Delhi,Tier 1,0.000434,Deterministic illustrative investor transaction
TX012311,INV008583,129046,2024-06-22,Lumpsum,101384.790000,0.010138,Karnataka,18-25,22,Bengaluru,Tier 1,0.010138,Deterministic illustrative investor transaction
TX008637,INV006000,118275,2024-06-22,Lumpsum,52165.500000,0.005217,Gujarat,26-35,33,Ahmedabad,Tier 2,0.005217,Deterministic illustrative investor transaction
TX022785,INV001961,118269,2024-06-22,SIP,3167.540000,0.000317,Punjab,26-35,27,Ludhiana,Tier 2,0.000317,Deterministic illustrative investor transaction
TX011131,INV003811,118955,2024-06-22,SIP,4220.270000,0.000422,Uttar Pradesh,46-55,51,Other City,Tier 3,0.000422,Deterministic illustrative investor transaction
TX021617,INV002277,122639,2024-06-22,SIP,5154.440000,0.000515,Karnataka,26-35,31,Bengaluru,Tier 1,0.000515,Deterministic illustrative investor transaction
TX004018,INV003850,122639,2024-06-22,Redemption,75176.840000,0.007518,Tamil Nadu,36-45,40,Chennai,Tier 1,-0.007518,Deterministic illustrative investor transaction
TX021455,INV003971,122639,2024-06-23,SIP,6307.440000,0.000631,Maharashtra,26-35,29,Mumbai,Tier 1,0.000631,Deterministic illustrative investor transaction
TX014133,INV005178,140353,2024-06-23,SIP,3357.190000,0.000336,Karnataka,46-55,54,Bengaluru,Tier 1,0.000336,Deterministic illustrative investor transaction
TX008549,INV006753,140353,2024-06-23,Redemption,77097.750000,0.007710,Madhya Pradesh,36-45,37,Indore,Tier 2,-0.007710,Deterministic illustrative investor transaction
TX007977,INV009139,118955,2024-06-23,Lumpsum,17316.420000,0.001732,Gujarat,26-35,27,Ahmedabad,Tier 2,0.001732,Deterministic illustrative investor transaction
TX015930,INV008427,119292,2024-06-23,SIP,9193.940000,0.000919,West Bengal,46-55,48,Kolkata,Tier 1,0.000919,Deterministic illustrative investor transaction
TX009241,INV004051,122639,2024-06-23,Redemption,50526.380000,0.005053,Tamil Nadu,26-35,28,Chennai,Tier 1,-0.005053,Deterministic illustrative investor transaction
TX012016,INV004797,120843,2024-06-23,SIP,11559.510000,0.001156,Gujarat,36-45,38,Ahmedabad,Tier 2,0.001156,Deterministic illustrative investor transaction
TX007995,INV004277,148404,2024-06-23,Redemption,12624.640000,0.001262,Telangana,18-25,20,Hyderabad,Tier 1,-0.001262,Deterministic illustrative investor transaction
TX009345,INV002350,118632,2024-06-23,SIP,2624.540000,0.000262,Delhi,56+,66,New Delhi,Tier 1,0.000262,Deterministic illustrative investor transaction
TX004180,INV004777,118955,2024-06-23,SIP,7915.810000,0.000792,Delhi,36-45,36,New Delhi,Tier 1,0.000792,Deterministic illustrative investor transaction
TX013459,INV007886,120586,2024-06-23,SIP,17726.740000,0.001773,Maharashtra,36-45,45,Mumbai,Tier 1,0.001773,Deterministic illustrative investor transaction
TX017600,INV008449,120586,2024-06-23,SIP,15034.020000,0.001503,West Bengal,36-45,38,Kolkata,Tier 1,0.001503,Deterministic illustrative investor transaction
TX003371,INV009088,129046,2024-06-23,SIP,8743.250000,0.000874,Telangana,46-55,48,Hyderabad,Tier 1,0.000874,Deterministic illustrative investor transaction
TX013268,INV001342,118955,2024-06-23,SIP,6604.780000,0.000660,Delhi,26-35,31,New Delhi,Tier 1,0.000660,Deterministic illustrative investor transaction
TX015002,INV008733,120166,2024-06-23,SIP,5557.830000,0.000556,Punjab,26-35,27,Ludhiana,Tier 2,0.000556,Deterministic illustrative investor transaction
TX001570,INV006485,120046,2024-06-23,SIP,5776.780000,0.000578,Tamil Nadu,18-25,22,Chennai,Tier 1,0.000578,Deterministic illustrative investor transaction
TX017006,INV002702,119718,2024-06-23,Lumpsum,78891.460000,0.007889,Telangana,56+,69,Other City,Tier 3,0.007889,Deterministic illustrative investor transaction
TX008438,INV001630,120492,2024-06-23,SIP,13289.380000,0.001329,Delhi,46-55,46,New Delhi,Tier 1,0.001329,Deterministic illustrative investor transaction
TX022883,INV004730,118531,2024-06-23,SIP,7598.780000,0.000760,Punjab,36-45,44,Ludhiana,Tier 2,0.000760,Deterministic illustrative investor transaction
TX005126,INV000960,120492,2024-06-23,SIP,6598.590000,0.000660,Gujarat,26-35,32,Ahmedabad,Tier 2,0.000660,Deterministic illustrative investor transaction
TX016498,INV004939,118535,2024-06-24,Lumpsum,83327.420000,0.008333,Maharashtra,36-45,44,Mumbai,Tier 1,0.008333,Deterministic illustrative investor transaction
TX002396,INV006902,119292,2024-06-24,SIP,4937.070000,0.000494,Uttar Pradesh,46-55,55,Lucknow,Tier 2,0.000494,Deterministic illustrative investor transaction
TX022063,INV003123,120392,2024-06-24,Lumpsum,40842.570000,0.004084,West Bengal,26-35,27,Other City,Tier 3,0.004084,Deterministic illustrative investor transaction
TX002695,INV007299,148404,2024-06-24,Redemption,18340.870000,0.001834,Kerala,18-25,19,Kochi,Tier 2,-0.001834,Deterministic illustrative investor transaction
TX019611,INV006899,140353,2024-06-24,Lumpsum,69301.620000,0.006930,Delhi,36-45,41,New Delhi,Tier 1,0.006930,Deterministic illustrative investor transaction
TX007430,INV004669,118269,2024-06-24,Redemption,65842.820000,0.006584,Gujarat,36-45,42,Ahmedabad,Tier 2,-0.006584,Deterministic illustrative investor transaction
TX015927,INV002706,120046,2024-06-24,Lumpsum,51482.410000,0.005148,Delhi,18-25,20,Other City,Tier 3,0.005148,Deterministic illustrative investor transaction
TX007798,INV001757,120662,2024-06-24,Lumpsum,80559.940000,0.008056,Tamil Nadu,36-45,42,Chennai,Tier 1,0.008056,Deterministic illustrative investor transaction
TX008519,INV004005,144546,2024-06-24,SIP,3885.310000,0.000389,Rajasthan,26-35,26,Jaipur,Tier 2,0.000389,Deterministic illustrative investor transaction
TX001345,INV005758,119292,2024-06-24,SIP,6291.780000,0.000629,Tamil Nadu,46-55,47,Other City,Tier 3,0.000629,Deterministic illustrative investor transaction
TX021328,INV007211,118535,2024-06-24,SIP,17446.850000,0.001745,Maharashtra,36-45,36,Mumbai,Tier 1,0.001745,Deterministic illustrative investor transaction
TX016327,INV004755,118269,2024-06-24,Lumpsum,69187.380000,0.006919,West Bengal,26-35,34,Kolkata,Tier 1,0.006919,Deterministic illustrative investor transaction
TX006741,INV003220,120392,2024-06-25,Lumpsum,189738.360000,0.018974,Karnataka,36-45,38,Bengaluru,Tier 1,0.018974,Deterministic illustrative investor transaction
TX019157,INV001277,122639,2024-06-25,SIP,2106.830000,0.000211,Karnataka,26-35,27,Bengaluru,Tier 1,0.000211,Deterministic illustrative investor transaction
TX018273,INV001695,119528,2024-06-25,SIP,2979.320000,0.000298,Uttar Pradesh,26-35,35,Lucknow,Tier 2,0.000298,Deterministic illustrative investor transaction
TX013897,INV003065,118955,2024-06-25,Lumpsum,45488.170000,0.004549,West Bengal,26-35,33,Kolkata,Tier 1,0.004549,Deterministic illustrative investor transaction
TX002677,INV003543,120046,2024-06-25,Lumpsum,150504.510000,0.015050,Maharashtra,36-45,39,Other City,Tier 3,0.015050,Deterministic illustrative investor transaction
TX014529,INV001040,120166,2024-06-25,Lumpsum,130446.030000,0.013045,Telangana,26-35,27,Hyderabad,Tier 1,0.013045,Deterministic illustrative investor transaction
TX016877,INV003010,120465,2024-06-25,Redemption,253047.250000,0.025305,Telangana,56+,56,Other City,Tier 3,-0.025305,Deterministic illustrative investor transaction
TX016522,INV006347,119018,2024-06-25,SIP,2507.700000,0.000251,Kerala,36-45,40,Kochi,Tier 2,0.000251,Deterministic illustrative investor transaction
TX023044,INV006315,120564,2024-06-25,Lumpsum,39763.570000,0.003976,Gujarat,46-55,49,Ahmedabad,Tier 2,0.003976,Deterministic illustrative investor transaction
TX023872,INV002976,120166,2024-06-25,SIP,4324.110000,0.000432,Uttar Pradesh,26-35,31,Lucknow,Tier 2,0.000432,Deterministic illustrative investor transaction
TX001507,INV004038,118275,2024-06-25,Redemption,95413.520000,0.009541,Telangana,46-55,49,Hyderabad,Tier 1,-0.009541,Deterministic illustrative investor transaction
TX003843,INV004398,119018,2024-06-25,SIP,3736.540000,0.000374,Gujarat,36-45,44,Ahmedabad,Tier 2,0.000374,Deterministic illustrative investor transaction
TX011773,INV007144,120465,2024-06-25,Lumpsum,75732.710000,0.007573,Karnataka,36-45,40,Bengaluru,Tier 1,0.007573,Deterministic illustrative investor transaction
TX007433,INV003511,129046,2024-06-25,SIP,5264.650000,0.000526,Telangana,56+,70,Hyderabad,Tier 1,0.000526,Deterministic illustrative investor transaction
TX006845,INV001956,144546,2024-06-25,SIP,10751.260000,0.001075,Tamil Nadu,56+,61,Chennai,Tier 1,0.001075,Deterministic illustrative investor transaction
TX004732,INV009358,118955,2024-06-25,Lumpsum,121034.430000,0.012103,Tamil Nadu,36-45,38,Chennai,Tier 1,0.012103,Deterministic illustrative investor transaction
TX018252,INV004882,118955,2024-06-26,SIP,5972.200000,0.000597,Telangana,26-35,32,Hyderabad,Tier 1,0.000597,Deterministic illustrative investor transaction
TX002621,INV001904,133839,2024-06-26,Redemption,148057.450000,0.014806,West Bengal,26-35,28,Other City,Tier 3,-0.014806,Deterministic illustrative investor transaction
TX020261,INV005009,148404,2024-06-26,Lumpsum,131577.580000,0.013158,West Bengal,26-35,27,Kolkata,Tier 1,0.013158,Deterministic illustrative investor transaction
TX012044,INV006037,148404,2024-06-26,Lumpsum,117524.990000,0.011752,Maharashtra,36-45,44,Mumbai,Tier 1,0.011752,Deterministic illustrative investor transaction
TX017324,INV006546,118955,2024-06-26,SIP,3426.930000,0.000343,Karnataka,56+,66,Bengaluru,Tier 1,0.000343,Deterministic illustrative investor transaction
TX023880,INV008665,148404,2024-06-26,Lumpsum,80205.710000,0.008021,Gujarat,26-35,28,Ahmedabad,Tier 2,0.008021,Deterministic illustrative investor transaction
TX002812,INV006794,129046,2024-06-26,SIP,8657.210000,0.000866,Maharashtra,56+,56,Other City,Tier 3,0.000866,Deterministic illustrative investor transaction
TX022728,INV003920,120392,2024-06-26,SIP,4815.610000,0.000482,Karnataka,18-25,18,Bengaluru,Tier 1,0.000482,Deterministic illustrative investor transaction
TX021053,INV000281,120046,2024-06-26,Redemption,19082.700000,0.001908,Karnataka,18-25,25,Bengaluru,Tier 1,-0.001908,Deterministic illustrative investor transaction
TX004575,INV007129,120586,2024-06-26,SIP,1304.660000,0.000130,Uttar Pradesh,18-25,18,Lucknow,Tier 2,0.000130,Deterministic illustrative investor transaction
TX007604,INV002950,118531,2024-06-26,SIP,11294.220000,0.001129,Karnataka,56+,56,Bengaluru,Tier 1,0.001129,Deterministic illustrative investor transaction
TX016516,INV002989,120046,2024-06-26,Lumpsum,184209.870000,0.018421,Rajasthan,46-55,52,Jaipur,Tier 2,0.018421,Deterministic illustrative investor transaction
TX022718,INV005751,119018,2024-06-26,SIP,1322.750000,0.000132,Delhi,26-35,26,Other City,Tier 3,0.000132,Deterministic illustrative investor transaction
TX023967,INV003472,119076,2024-06-26,Lumpsum,58793.830000,0.005879,Delhi,26-35,27,New Delhi,Tier 1,0.005879,Deterministic illustrative investor transaction
TX010976,INV005629,148404,2024-06-26,SIP,2512.640000,0.000251,Rajasthan,26-35,31,Jaipur,Tier 2,0.000251,Deterministic illustrative investor transaction
TX013721,INV005779,148404,2024-06-26,SIP,3512.520000,0.000351,Rajasthan,46-55,48,Jaipur,Tier 2,0.000351,Deterministic illustrative investor transaction
TX014417,INV005225,120264,2024-06-27,SIP,3682.240000,0.000368,Karnataka,26-35,35,Bengaluru,Tier 1,0.000368,Deterministic illustrative investor transaction
TX006157,INV007235,148404,2024-06-27,SIP,11847.680000,0.001185,West Bengal,26-35,31,Kolkata,Tier 1,0.001185,Deterministic illustrative investor transaction
TX000356,INV009356,119076,2024-06-27,Redemption,19885.310000,0.001989,Maharashtra,26-35,34,Mumbai,Tier 1,-0.001989,Deterministic illustrative investor transaction
TX022292,INV006910,120656,2024-06-27,Redemption,52891.280000,0.005289,Karnataka,26-35,27,Bengaluru,Tier 1,-0.005289,Deterministic illustrative investor transaction
TX021385,INV001795,120392,2024-06-27,SIP,4668.550000,0.000467,Madhya Pradesh,36-45,36,Indore,Tier 2,0.000467,Deterministic illustrative investor transaction
TX018884,INV008572,119528,2024-06-27,SIP,8820.210000,0.000882,Telangana,56+,69,Hyderabad,Tier 1,0.000882,Deterministic illustrative investor transaction
TX000744,INV003371,118632,2024-06-27,SIP,8193.410000,0.000819,West Bengal,36-45,44,Kolkata,Tier 1,0.000819,Deterministic illustrative investor transaction
TX010775,INV006028,120662,2024-06-27,SIP,5428.970000,0.000543,Delhi,56+,60,New Delhi,Tier 1,0.000543,Deterministic illustrative investor transaction
TX014292,INV001521,118535,2024-06-27,Redemption,109600.760000,0.010960,Tamil Nadu,26-35,32,Chennai,Tier 1,-0.010960,Deterministic illustrative investor transaction
TX017538,INV003479,120843,2024-06-27,SIP,7131.760000,0.000713,West Bengal,56+,58,Kolkata,Tier 1,0.000713,Deterministic illustrative investor transaction
TX013284,INV008035,129046,2024-06-27,Redemption,52293.040000,0.005229,Delhi,26-35,30,New Delhi,Tier 1,-0.005229,Deterministic illustrative investor transaction
TX013145,INV007306,122639,2024-06-27,SIP,4947.440000,0.000495,Gujarat,46-55,46,Ahmedabad,Tier 2,0.000495,Deterministic illustrative investor transaction
TX019105,INV001081,119528,2024-06-27,Redemption,62451.370000,0.006245,West Bengal,36-45,40,Kolkata,Tier 1,-0.006245,Deterministic illustrative investor transaction
TX006133,INV000079,120046,2024-06-27,SIP,6616.600000,0.000662,Delhi,36-45,41,New Delhi,Tier 1,0.000662,Deterministic illustrative investor transaction
TX016477,INV004319,120264,2024-06-27,SIP,2557.050000,0.000256,Maharashtra,18-25,19,Mumbai,Tier 1,0.000256,Deterministic illustrative investor transaction
TX003447,INV005491,119076,2024-06-27,SIP,27702.020000,0.002770,Karnataka,26-35,27,Bengaluru,Tier 1,0.002770,Deterministic illustrative investor transaction
TX014357,INV004241,141925,2024-06-28,Redemption,245736.220000,0.024574,Tamil Nadu,56+,67,Chennai,Tier 1,-0.024574,Deterministic illustrative investor transaction
TX006826,INV002634,119598,2024-06-28,Lumpsum,76549.150000,0.007655,Tamil Nadu,36-45,39,Chennai,Tier 1,0.007655,Deterministic illustrative investor transaction
TX008338,INV007265,119250,2024-06-28,Redemption,181784.700000,0.018178,Maharashtra,36-45,44,Mumbai,Tier 1,-0.018178,Deterministic illustrative investor transaction
TX012914,INV003250,129046,2024-06-28,SIP,13084.180000,0.001308,Maharashtra,36-45,44,Mumbai,Tier 1,0.001308,Deterministic illustrative investor transaction
TX023312,INV001605,119292,2024-06-28,SIP,6175.450000,0.000618,Telangana,36-45,37,Hyderabad,Tier 1,0.000618,Deterministic illustrative investor transaction
TX009696,INV000876,146549,2024-06-28,SIP,2875.060000,0.000288,Punjab,36-45,45,Ludhiana,Tier 2,0.000288,Deterministic illustrative investor transaction
TX016268,INV003168,120586,2024-06-28,SIP,4884.660000,0.000488,Maharashtra,26-35,32,Mumbai,Tier 1,0.000488,Deterministic illustrative investor transaction
TX003048,INV000086,148404,2024-06-28,Lumpsum,188374.650000,0.018837,Tamil Nadu,26-35,27,Chennai,Tier 1,0.018837,Deterministic illustrative investor transaction
TX013321,INV008386,119160,2024-06-28,Lumpsum,257834.330000,0.025783,Delhi,46-55,49,New Delhi,Tier 1,0.025783,Deterministic illustrative investor transaction
TX006871,INV001880,118955,2024-06-28,SIP,8213.500000,0.000821,Madhya Pradesh,36-45,36,Indore,Tier 2,0.000821,Deterministic illustrative investor transaction
TX017833,INV003592,120152,2024-06-28,Lumpsum,64406.290000,0.006441,Karnataka,36-45,41,Bengaluru,Tier 1,0.006441,Deterministic illustrative investor transaction
TX011993,INV004482,120264,2024-06-28,Lumpsum,24329.140000,0.002433,Maharashtra,26-35,29,Mumbai,Tier 1,0.002433,Deterministic illustrative investor transaction
TX009329,INV005770,129046,2024-06-28,SIP,16599.940000,0.001660,Punjab,26-35,32,Ludhiana,Tier 2,0.001660,Deterministic illustrative investor transaction
TX017849,INV000440,119528,2024-06-28,Lumpsum,118350.340000,0.011835,Delhi,36-45,44,Other City,Tier 3,0.011835,Deterministic illustrative investor transaction
TX001548,INV007670,118955,2024-06-28,SIP,6847.270000,0.000685,Punjab,56+,56,Ludhiana,Tier 2,0.000685,Deterministic illustrative investor transaction
TX021643,INV003047,118531,2024-06-28,SIP,3296.310000,0.000330,Maharashtra,36-45,43,Mumbai,Tier 1,0.000330,Deterministic illustrative investor transaction
